Piccolo		16.048±0.003 h[9]16.05±0.05 h[9]16.1834±0.0005 h[10]16.57 h[11]					
Numidia		3.64 h[12]3.640739 h[13]3.640740 h[14]					
Ostanina		8.4001±0.0002 h[10]					
Hella		7.5408 h[5]inconclusive[3]					
Haremari		15.25±0.03 h[11]					
Cincinnati		5.2834±0.0002 h[10]					
Isora		8±2 h[5]36.699±0.001 h[6]					
Michelle		5.9748±0.0002 h[8]5.9766±0.0004 h[9]5.9769±0.0005 h[10]6.0±0.5 h[11]					
Leonce		4.3250±0.0002 h[11]4.325±0.001 h[12]4.32527±0.00005 h[13]4.3586±0.0002 h[11]					
Lomonosowa		24.482±0.0272 h[9]24.4845±0.0005 h[10]24.4846±0.0001 h[11]24.488±0.001 h[12]24.71 h[13]					
Volodia		8 h[9]					
Gerti		3.0±0.2 h[8]3.081545±0.000005 h[9]3.082±0.0004 h[10]3.082±0.002 h[11]					
Limburgia		5 h[9]					
Kniertje		9.78±0.02 h[12]9.807±0.002 h[12]9.808±0.001 h[12]9.824±0.001 h[13]9.872±0.012 h[14]12.255±0.004 h[15][a]					
Aphrodite		11.9432±0.0004 h[15]					
Onnie		22.5 h[6]23.0447±0.0005 h[7]					
Abastumani		17.100±0.005 h[10]					
Carelia		5.87822±0.00001 h[8]					(21.0°, −79.0°) (λ1/β1)[6]
(208.0°, −43.0°) (λ2/β2)[6]
Pierre		18 h[11]					
Sofala		7.8 h (poor)[6]16.5931±0.0005 h[7]108.259±0.7031 h[8]					
Algoa		2.768±0.001 h[4][5]					
Umtata		30 h[8]					
Tirela		13.356 h[8]					(58.0°, −80.0°) (λ1/β1)[4]
(297.0°, −41.0°) (λ2/β2)[4]
Ajax		28.4 h[11]29.38±0.01 h[12]34 h[13]					
Sibelius		6.051±0.001 h[a][b]					
Lindelof		31.0941±0.0001 h[9]31.151±0.004 h[10]					
Isko		11.6426±0.0007 h[10]					
Brauna		4.90±0.01 h[8]					
Lagrula		5.882±0.001 h[8]5.9176±0.0001 h[7]					
Renauxa		4.2 h (poor)[a]4.3 h (superseded)[12]8.700±0.004 h[13]					
Danzig		8.0±0.1 h[11]
8.1202±0.0001 h[12]					(22.0°, 76.0°) (λ1/β1)[13]
Esperanto		21.982±0.005 h[11]					
Stromgrenia		3.5002±0.0102 h (s)[3][8]3.5298±0.0285 h (r)[8]					
Jose		12.307±0.002 h[12]					
Sundmania		93.73±0.03 h[12]					(51.0°, 76.0°) (λ1/β1)[13]
(275.0°, 58.0°) (λ2/β2)[13]
Tuorla		6.76±0.01 h[a]6.97±0.01 h[8]7.748±0.0027 h[9]7.75±0.06 h[10]					
Riviera		4.38±0.06 h[10]4.4±0.1 h[10]4.40 h[11]4.4044±0.0002 h[10]					
Mombasa		16.67±0.01 h[a]17.12±0.01 h[11]17.6±0.2 h[12]					
Pemba		20 h[10]					
Somalia		6.90907±0.00005 h[10]6.910±0.001 h[11]6.913±0.001 h[12]					
Luanda		4.141±0.004 h[6]5.360±0.002 h[7]					
Geramtina		14 h[9]					
Margot		8.17 h[10]					
Salonta		8.861±0.003 h[12]8.870±0.004 h[13][a]8.8716±0.0007 h[12]					
Diomedes		16 h[13]18 h[14]21 h[15]24.46 h[9]24.49±0.01 h[16][17]					
Vogtia		12.898±0.006 h[a][b]12.95 h[7]					
Ruppina		5.880±0.001 h[8]5.890±0.040 h[9]5.9046±0.0347 h[10]					
Pannonia		6.2±0.1 h[13]6.205±0.003 h[13]10.756±0.006 h[14]					
Sillanpaa		9.65855±0.00005 h[7]9.659±0.001 h[8]9.6597±0.0172 h[9]9.6602±0.0008 h[a]					
Utra		257±30 h[a]					
Virtanen		14.770±0.440 h (r)[8]30.495±0.005 h[9]30.5±0.5 h[10]30.5005±0.0005 h[11]30.5006±0.0001 h[12]30.52±0.01 h[10]30.5421±0.7655 h (r)[13]30.5465±0.3727 h (s)[13]					
Raimonda		12.6344 h[10]12.66 h[11]					
Grano		5.109 h (removed)[a]138±0.05 h[7]					
Hunnia		17.2 h[10]					
Fennia		4.412±0.002 h[7][a]4.4121±0.0001 h[11][13][b]4.41224±0.0004 h[14]4.4124±0.0004 h[15]4.413±0.002 h[16]6±1 h[17]12.23±0.04 h (wrong)[18]					
Mitchella		118.7±0.5 h[a]					
Ankara		31.8±0.6 h[8]					
Magnya		4.678±0.001 h[8]4.67888±0.00004 h[9]4.679100±0.000005 h[10]4.679102±0.000001 h[11]4.67911±0.00005 h[12]4.68 h[13]4.680 h[5]					
Haltia		3.58682±0.00006 h[8]3.588±0.005 h[8]3.59 h[7]					
Jean-Jacques		16.56±0.01 h[9]					
Zamenhof		10.2±0.6 h[9]10.4±0.1 h[10]					
Mashona		9.740±0.0029 h[8]9.744±0.001 h[9]9.76 h[10]					
Zomba		2.769±0.005 h[6][a]2.77 h[7]2.772±0.006 h[8]2.773±0.001 h[9]					
Linzia		6.067 h (poor)[11]12 h (poor)[12]15.2±0.2 h[12]22.215±0.004 h[13]					
Carla		6.15±0.040 h[8]6.1514±0.0002 h[9]6.154±0.0028 h[10]					
Ounas		16 h (dated)[3]139.1±0.1 h[6]139.1±0.5 h[7]					
Beira		4.184±0.001 h[8][9][a]4.184±0.002 h[10]					
Bonsdorffia		7.5 h[a]7.8±0.1 h[b]					
Vihuri		19.5 h[6]					
Inkeri		5 h (dated)[10]12.55 h (dated)[11]660±5 h[12]					
Tubingia		24 h[9]160±20 (outdated)[10]					
Postrema		12.18978±0.00001 h[13]12.19±0.02 h[14]12.1923±0.0005 h[15]					
Marilyn		2.2837±0.0001 h (dated)[8]4.566±0.004 h[9]4.566945±0.000001 h[10]4.56695±0.00005 h[11]4.568±0.001 h[12]					
Limpopo		6.15±0.1 h[9]6.426±0.003 h[10]6.647±0.004 h[11]					
Sigrid		22.68±0.02 h[14]43.179±0.005 h[15]43.1795±0.0001 h[16]43.296±0.048 h[17]					
Savo		5.35011±0.00028 h[a]5.35020±0.00005 h[7]5.35031±0.00005 h[7]5.35059±0.00001 h[8]5.35059±0.00005 h[9]5.35062±0.00005 h[7]					
Turku		6.47±0.01 h[8]6.47375±0.00001 h[9]					
Pori		3.3557±0.0004 h[8]3.36±0.01 h[8]3.36±0.01 h[9]3.36±0.05 h[8]					
Jyvaskyla		8.82750±0.00001 h[7]					
Kuopio		9.577±0.0004 h[8]9.957±0.006 h[8]9.9586±0.0005 h[9][10]9.96±0.05 h[8]9.98 h[11]					
Lappeenranta		8 h (dated)[10]10.44 h[11]15.16±0.01 h[12]15.190±0.009 h[a]					
Koranna		4.45±0.15 h[a]4.451±0.001 h[9]4.452±0.0011 h[10]					
Xosa		5.90±0.01 h (dated)[5]5.9±0.1 h (dated)[6]292±3 h[7]298.0659±5.5273 h[8]					
Kemi		9.15 h[9]9.19±0.05 h[10]9.19182±0.00005 h[11]9.196±0.001 h[12][a]11.36 h[13]					
Esclangona		2.64±0.02 h[12]3.247 h[10]3.247±0.002 h[13]3.252±0.005 h[14][a]3.2524±0.0003 h[15]3.25250±0.00005 h[16]3.25281±0.00002 h[b]3.25283±0.00002 h[17]5.89 h[c]					
Charlois		5.866±0.0003 h[9]6.653±0.008 h[10]					
Dalera		3.880±0.001 h[7][8]3.881±0.001 h[9]4.2227±0.0011 h[10]					
Oulu		132.3±0.1 h[9]					
Matra		24 h[7]					
Ricouxa		10.033±0.002 h[7]10.42466 h[8]10.42468±0.00005 h[9]10.438 h[10]					
Henry		10 h[10]17.370±0.006 h[11]					
Beograd		6.943±0.004 h[11]6.9490±0.0006 h[12]					
Rovaniemi		5.247±0.001 h[9]5.249±0.002 h[10]					
Imatra		5.23 h (dated)[12]18.609±0.004 h[13]18.635±0.004 h[14]					
Seinajoki		4.32±0.01 h[9]4.328159±0.000001 h[10]					
Kokkola		5.83 h[7]					
Pieksamaki		5.3202±0.0005 h[6][7]5.3210±0.0001 h[8]5.33 h[9]					
Joensuu		9.276±0.007 h[9]					
Savonlinna		14.634±0.002 h[8]22.8406±0.0296 h[9]					
Malmquista		14.044±0.0244 h[7]14.0591 h[8]14.077±0.004 h[9]					
Oterma		15.75 h[6]					
Rantaseppa		3.5258±0.0005 h[a][b]					
Inari		25 h[9]					
Saimaa		7.08 h[8]7.1181±0.0002 h[9]					
Nasi		5.98±0.02 h[9]7.93161±0.00005 h[10]7.9338±0.0003 h[11]7.94±0.02 h[12]9.75 h[13]					
Paijanne		8.8448±0.0007 h[8]					
Pielinen		66.1±0.1 h[7]66.22 h[a]66.34±0.02 h[b]67.43±0.06 h[8]					
Transylvania		12 h[8]					
Kevola		20.071±0.0119 h[10]20.082±0.001 h[11]					
Estonia		10.1±1.0 h[9]					
Schalen		7.516±0.002 h[6]					
Bourgeois		2.48±0.01 h[6]					
Vinterhansenia		13.7±0.1 h[9]13.77±0.01 h[10]					
Thernoe		17.20±0.01 h[9]17.20321±0.0001 h[10]					
Izsak		7.33200±0.00005 h[9]7.350±0.006 h[10][a]					
Tito		30±1 h[11]54.2±0.3 h[12]54.53±0.01 h[13]					
Argelander		4.063±0.006 h[11]					
Bessel		8.96318±0.00002 h[a]8.996±0.006 h[7]					
Bauersfelda		51.191±0.1354 h[7]					
Yugoslavia		3.8876±0.0001 h[8]3.8879±0.0003 h[9]3.89±0.01 h[10]					
Dejan		16.960±0.002 h[8]					
Wingolfia		10 h[6]					
Jarnefelt		18.22±0.06 h[8]					
Kustaanheimo		4.286±0.003 h[8]4.3±0.1 h[a]4.302±0.002 h[9]4.30435 h[10]					
Noel		3.5483±0.0003 h[a]3.5486±0.0002 h[a]3.5488±0.0001 h[a]3.5495±0.0001 h[a]3.550±0.002 h[5]					
Srbija		9.135±0.001 h[9]29.64±0.02 h[10]					
Lemaitre		2.4±0.1 h[9]11.403±0.003 h[10]					
Icarus		2.268 h[10]2.27±0.05 h[11]2.2726±0.0003 h[12]2.273 h[13]2.27364 h[14]2.2794±0.0005 h[15]					
Alikoski		16.405±0.01 h[9]					
Aisleen		6.67597±0.00005 h[10]6.68±0.02 h[11]6.683±0.005 h[12]					
Brunonia		48 h (or longer)[12]					
Vaisala		252 h[a]					
Meyer		12.64±0.05 h[7]					
Winifred		125±2 h[9]129 h[10]					
Fabiola		6.7 h[13]					
Kirkwood		12.518±0.002 h[9]17.9±0.1 h[a]					
Betulia		6.130 h[11]6.1324±0.0002 h[12]6.134 h[13]6.135±0.005 h[14]6.13836 h[9][15]6.156 h[16]6.48 h[17]					
Abanderada		19.2 h (very poor)					
Martir		9.84±0.01 h[11][a]15.665±0.004 h (dated)[12]15.757±0.005 h (dated)[13]					
Antilochus		15.889±0.005 h[11][a]					
Union		9.38 h[10]24 h (fragmentary)[11]					
Fanatica		2.58±0.05 h[8]2.582±0.001 h[9]					
Tsiolkovskaja		6.7 h[9]6.7299±0.0005 h[10]6.731±0.002 h[11]6.737±0.004 h[12]					
Laugier		8.0199 h[3]8.02272 h[5]					
Vyssotsky		3.2±0.01 h[7]3.201±0.001 h[8][9][10]3.201±0.005 h[11]3.2011±0.0004 h[12]3.20116±0.00004 h[13]3.20124±0.00004 h[14]3.201264±0.00001 h[15]3.20144±0.00002 h[14]3.204±0.003 h[16]3.205±0.003 h[17]3.205±0.005 h[18]					
Indiana		2.57±0.06 h[a]2.601±0.001 h[7]2.610±0.001 h[8]					
Tombaugh		6.15 h (dated)[6]7.04 h (dated)[7]7.047±0.004 h[8]7.056±0.001 h[9]8.2 h (dated)[10]					
Milankovitch		11.60±0.05 h[9]11.63±0.03 h[10]					
Mavis		6.1339±0.0004 h[8]6.1508±0.0005 h[9]					
Munoz		5.3456±0.0007 h[5][9][a]					
Brenda		19.46 h[7]23±1 h[8]					
Beyer		13.2608±0.0113 h[8]13.29 h[9]					
Bardwell		18 h[a]					
Alschmitt		7.0602±0.0033 h[7]7.0613±0.0007 h[8]7.062±0.002 h[8]					
Ueta		2.717943±0.000005 h[7]2.7180±0.0005 h[8]2.718238±0.000001 h[9]2.720±0.002 h[10]2.720±0.005 h[11]2.94 h (dated)[12]					
Geographos		5.2220±0.0003 h[10]5.22204±0.00007 h[a]5.22229±0.00004 h[11]5.223±0.003 h[12]5.223±0.005 h[13]5.223 h[14]5.223326 h[15][16]5.223327 h[4]5.223328 h[17][18]5.224±0.007 h[19]					
Druzhba		12 h (dated)[7]47.9±0.5 h (dated)[8]99.100±0.005 h[9]99.20±0.03 h[10]					
Chacornac		11.485±0.006 h[6]12.2044±0.0041 h[7]12.206±0.002 h[8]12.2190±0.0116 h[7]					
Vivian		20.5209±0.0007 h[7]20.5235 h[8][9]					
The NORC		12.94±0.01 h[9]13.8113±0.0071 h[10]13.959±0.004 h[11]18.820±0.770 h[12]					
Sadeya		3.414±0.005 h[10]3.418±0.001[11]3.419±0.001 h[11]3.420±0.001 h[12][13]3.4200±0.0006 h[14]3.42048±0.00005 h[13]3.438±0.009 h[15]					
Ivar		4.795 h[9]4.795±0.002 h[10]4.795170 h[11]
4.79517±0.00005 h[12]

4.7954±0.006 h[13]4.796 h[14]4.7961±0.0001 h[15]4.797 h[16]4.798 h[17][18]4.80 h[19]					
Strobel		9.52±0.01 h[10]11.80 h[11]					
Kopff		6.683±0.001 h[7]					
Siebohme		56.65±0.04 h[9]56.81±0.01 h[10]56.8129±0.1652 h[11]					
Chimay		6.58±0.01 h[8]6.59064±0.00005 h[9]6.5911±0.0001 h[10]6.6367±0.0038 h[11]					
Bohrmann		5.864±0.001 h[8]5.86427±0.00005 h[9]11.730±0.005 h[10]11.73±0.01 h[11]					
Rafita		5.100±0.002 h[9]6.800±0.004 h[10]					
Rosseland		68.9 h[9]69.2 h[10]					
Menelaus		17.74±0.01 h[8]					
Shajna		6.41368±0.00001 h[8]6.41369±0.00005 h[9]6.4140±0.0002 h[10]6.4140±0.0164 h (r)[11]6.4248±0.0164 h (s)[11]					
Heckmann		12.05±0.05 h[9]14.893±0.005 h[10]14.9042±0.0154 h[11]					
Behrens		34.34±0.10 h[8]					
Herge		16.36±0.02 h[a][b]					
Comas Sola		12 h (dated)[10]20.4±0.1 h[11]20.456±0.004 h[12]					
Suomi		2.42±0.02 h[8]2.583±0.004 h[9]2.5879±0.0002 h[10]2.5879±0.0003 h[11]2.59±0.01 h[12][13][14]62.16 h (wrong)[15]					
Roemera		4.5±1 h[6]34.0±0.1 h[7]					
Innes		3.191±0.001 h[7][8]					
Punkaharju		5.01±0.02 h[8]5.01±0.01 h[9]5.01327±0.00005 h[10]5.0138±0.0002 h[11]5.028±0.007 h[11]					
Wood		6.8088±0.0002 h[7]6.8088±0.0004 h[8]6.8090±0.0002 h[9]					
Granule		24 h[5]					
van den Bos		155±5 h (wrong)[7]740±10 h[8][9]					
Gaby		66±2 h[7]67.905±0.005 h[8]67.911±0.005 h[9]					
Dagmar		12 h[9]					
Chaika		3.7718±0.0002 h[10]					
Gezelle		40.6821±0.0001 h[7]40.6824±0.0005 h[8]40.72±0.01 h[9]					
Simonida		5.16±0.04 h[6]5.2885±0.0005 h[7]5.3±0.2 h[8]					
Tycho Brahe		3.89±0.06 h[9]					
Per Brahe		3.426±0.002 h[11]3.428±0.002 h[4]					
Steinmetz		8.99917±0.00007 h[6]					
Karel		3.37485±0.00003 h[6]3.37485±0.00005 h[7]					
Castafiore		13.931±0.003 h[a]					
Iguassu		9.1423±0.0033 h[7]9.230±0.170 h[8]					
Toro		10.185±0.003 h[7]10.1862±0.0006 h[8]10.191±0.005 h[9]10.195 h[10]10.19540 h[11]10.196 h[12]10.199±0.003 h[13]10.1995±0.0004 h[14]10.203±0.003 h[15]10.197826±0.000002 h[6]					
Glarona		6.3 h[a]6.49595±0.00001 h[9]					
Wilkens		7.248±0.001 h[8]7.3017±0.0676 h[9]					
Floris-Jan		0.083 h (fragm.)[8]144.85±0.20 h[9]145 h[10]					
Mayrhofer		19.0808±0.1110 h[8]22.194±0.004 h[9]					
Oort		10.2684±0.0005 h[7]10.2705±0.0004 h[8]					
Subbotina		9.2457±0.0005 h[12][13]					
Hertzsprung		8.825 h[11]					
Kaiser		9 h[a]13.02±0.01 h[7]13.23±0.02 h[8]					
Walbeck		5.16±0.05 h[9]5.1607±0.0006 h[9]5.3 h[10]					
Nurmela		3.1587±0.0001 h[12]3.1587±0.0001 h[13]3.159±0.001 h[14][a]					
Zvezdara		9.114±0.001 h[6]9.114±0.008 h[a]					
Barry		105.7450±1.8907 h[7]107.04±0.05 h[8]107.1±0.5 h[9]					
Wachmann		3.314±0.001 h[6]					
Chantal		10 h (at least)[9]					
Polit		7.5080±0.0002 h[10][11]7.5085±0.001 h[12]7.520±0.002 h[13]					
Ukraina		7.28 h[6]7.300±0.003 h[7]7.30517±0.00005 h[8]					
Gothard		4.939±0.003 h[6]4.94 h[6]					
Angola		11.527 h[3]11.5274±0.0007 h[9]11.53 h[9]					
Arlon		5.1082±0.0006 h[12]5.1477±0.00009 h[a]5.148 h[13]5.148±0.001 h[6][14]5.1484±0.0004 h[b]5.1484 h[5]5.261±0.005 h[12]					
Jens		5.867±0.005 h[8]5.87±0.01 h[9]5.87016±0.00005 h[10]5.873±0.005 h[11]					
Niels		9.976 h[6]19.2 h[7]					
Goffin		28.8±1.0 h[a]31 h[7]					
Vladimir		12.557±0.0123 h[13]12.57±0.01 h[a]12.574±0.0043 h[13]12.582±0.002 h[14]					
Hoffmeister		11.7058±0.0056 h[12]					
Mette		2.427 h[b]2.63 h[6]2.637 h[7]3.22 h[8]2.981±0.001 h[9]2.98125±0.00004 h[9]2.981±0.001 h[10]2.981±0.003 h[11]2.9814±0.0001 h[9]2.98109±0.00007 h[12][13]2.9808±0.0002 h[14]2.9812±0.0002 h[15]3.000±0.014 h[16]					
Goethe Link		81±2 h[6]					
Beryl		4.8888±0.0003 h[8]					
Smuts		12.5±0.7 h[7]					
Heike		3.90 h[4]4.742±0.013 h[10]					
Zhongolovich		7.171±0.004 h[11]					
ITA		12.599±0.003 h[7]12.6±0.1 h[7]12.6103±0.0005 h[8]					
Floirac		6.775±0.001 h[a][b]12.28±0.06 h[9]					
Severny		9.2481±0.0625 h[8]14.11±0.07 h[9]					
Meyermann		2.8212±0.0002 h[a]2.8219±0.0002 h[b]					
Giclas		2.92±0.02 h[7]2.938±0.001 h[8][a]2.943±0.001 h[9]3.107±0.005 h[10]					
Schmidt		17.45 h[15]					
Brouwer		19.7255±0.0005 h[7]19.8 h[8]19.88±0.05 h[a]					
Wright		5.28796±0.00005 h[7]5.2896±0.0002 h[8][9]5.290±0.001 h[10]					
Mauderli		6.00 h[7]6.001±0.001 h[a]					
Telamon		16.975±0.001 h[11]					
Eckert		4.49±0.01 h (dated)[6]375±5 h[7]377.5±0.5 h[8]					
Herget		3.937±0.001 h[7]3.9397±0.0006 h[8]					
Mieke		8.8 h[8]10.19942±0.00001 h[9]					
Cunningham		4.285 h[7]5.16±0.01 h[a]7.7398±0.0003 h[8]7.7416±0.0005 h[9]					
Porvoo		4.89 h[6]					
Kienle		29.25 h[9]					
Sandra		6.5668±0.0004 h[9]					
Edmondson		4.208±0.002 h[5]					
Russell		12.797±0.007 h[8]					
Williams		8 h[9]36 h[a]					
Cogshall		3.624±0.0052 h (r)[10]3.62417±0.00007 h[11]3.630±0.0052 h (s)[10]					
Wrubel		5.260±0.002 h[a]					
Slipher		7.677±0.0145 h (s)[8][10]7.693±0.0145 h (r)[10]					
Appenzella		5.18335±0.00001 h[10]5.1839±0.0001 h[11]					
Makover		11.26±0.01 h[7]					
Gagarin		10.93791±0.00005 h[6]10.94130±0.00005 h[7]10.9430±0.0049 h[8]10.96 h[9]					
Zimmerwald		122±5 h[8]					
Gehrels		2.83±0.05 h[8]2.83552±0.00001 h[8]2.8356±0.0002 h[a][b]2.8356±0.0001 h[a]2.8358±0.0001 h[9]2.836±0.001 h[10]2.837±0.002 h[8]2.840±0.004 h[11][c]					
Alfven		4.8050±0.0027 h[7]4.82±0.05 h[8]					
Kippes		18.0 h[10]					
Albitskij		12 h[11]					
Kiess		11.0335±0.0071 h[6]12±2 h[7]					
Dobrovolsky		4.800±0.020 h[7]4.811096±0.000005 h[8]4.8111±0.0025 h[9]4.812±0.001 h[a]5.8 h[10]					
Volkov		10.7419±0.0002 h[7]21.455±0.005 h[8]					
Patsayev		19.809±0.013 h[7]					
Zoya		5.75187±0.00001 h[5]5.751872±0.000005 h[6]5.753±0.001 h[7]7.0 h[8]					
Riga		10.608±0.002 h[10][a]11.0±0.01 h[11]16 h[12]22.226±0.001 h[13]					
Watts		3.5060±0.0004					
Koussevitzky		6.318±0.005 h[11][a]					
Aguilar		2.478±0.002 h[a]					
Titicaca		3.2106±0.0005 h[10]3.211233±0.000001 h[11]					
Zwicky		2.73364±0.00005 h[10]					
Chebotarev		4.026±0.002 h[5]					
Dirikis		23.0±0.3 h[8]23.4543 h[9]					
Derice		3.22352±0.00004 h[a]3.2236±0.0005 h[a]3.2237±0.0001 h[a]3.2240±0.0005 h[8]3.4602±0.0007 h[9]					
Slovakia		24 h (dated)[6]308.0±0.3 h[7]308.6 h[3]					
Epimetheus		10.88±0.02 h[5]28.61±0.01 h[a]					
Beethoven		54±1 h[12]					
Katanga		6.35±0.02 h[7]7.2165±0.0003 h[8]8.481±0.003 h[9]					
Waterman		7.581±0.002 h[6]					
Gliese		4.4864±0.0006 h[a]4.488±0.003 h[6]					
Klare		4.7410±0.0001 h[a]4.74173±0.00007 h[5]4.7421±0.0001 h[6]4.74288±0.00005 h[7]4.742885±0.000001 h[8]4.7429±0.0003 h[9]4.7431±0.0001 h[10]4.744 h[11]					
Miller		6.77±0.01 h (dated)[9]30.049±0.001 h[10]					
Pogson		2.56999±0.00004 h[12]					
Nicholson		3.228±0.001 h[9]					
Mrkos		13.64±0.01 h[7]					
Palach		3.1358±0.0009 h[8]3.139±0.001 h[9]					
Gajdariya		6.3276±0.0035 h[7]6.33768 h[8]					
Komarov		8.8015±0.0004 h[11]9.695±0.005 h[a]					
Osita		3.8186±0.0020 h[8]3.81862±0.0001 [9]3.81880±0.00005 h[10]					
Hus		4.7483±0.0008 h[10]					
Masaryk		7.53±0.04 h[8]7.54301±0.00001 h[9]					
Hynek		3.94±0.02 h[7]3.9410±0.0007 h[7]					
Helewalda		7.2786±0.0002 h[7]7.3985±0.0098 h[8]7.399±0.004 h[9]7.4±0.1 h[10]					
Stobbe		5.617±0.002 h[9]6.37±0.02 h[10]					
Delvaux		3.637 h (adopted)[3]3.638±0.001 h[8]3.639±0.001 h[9]3.639±0.001 h[10]3.65±0.01 h[8]					
Kresak		19.1008±0.0153 h[6]					
Kohoutek		3.68±0.01 h[7]					
McElroy		8.016±0.005 h[9]8.0229±0.0041 h (r)[10]8.0262±0.0020 h (r)[10]					
Skvortsov		78.5±0.2 h[6]					
Korolev		4.65±0.01 h[5]4.656199±0.000001 h[6]4.6568±0.0001 h[a]4.66±0.01 h[7]					
Parchomenko		3.08±0.01 h[6]3.1177±0.0001 h[7]					
Lobachevskij		5.409±0.0115 h (s)[6]5.413±0.003 h[7]5.4141±0.0115 h (r)[6]5.435±0.003 h[7]7.00±0.01 h (dated)[8]					
Kovalevskaya		11.1084±0.0066 h[7]					
Apollo		3.065 h (0.1277 d)					
Antinous		4.02 h[8]4.386±0.004 h[9]7.453±0.005 h[10]7.4568±0.0017 h[a]7.471±0.005 h[b]					
Daedalus		8.57 h[8]8.572 h[9]8.575±0.002 h[10]					
Cerberus		6.800±0.006 h[9]6.80328±0.00001 h[10]6.803286±0.000005 h[11]6.8039 h[12]6.804±0.003 h[13]6.81 h[14]6.810±0.003 h[15]6.87 h[16]					
Sisyphus		2.3909±0.0004 h[8]2.400 h[15]2.4 h[b]2.401±0.001 h[7]2.424±0.001 h[16]2.7 h[17]					
Deiphobus		58.62±0.03 h[12][a]58.66±0.18 h[13]58.699±0.002 h[14][a]					
Thersites		10.412±0.003 h[a]10.416±0.014 h[10]10.48±0.01 h[11][b]					
Glaukos		5.986±0.003 h[8][a]					
Agenor		20.60±0.03 h[10]					
Marsden		14.4 h[7]					
Broederstroom		3.01555±0.00006 h[6]3.0159±0.0115 h[7]3.020±0.010 h[8]					
Shao		5.61±0.07 h[8]7.452±0.002 h[9]					
Pakhmutova		17.490±0.004 h[9][a]17.5157±0.0005 h[10]17.5226±0.0113 h[11]					
Hind		0.82±0.01 h[6]2.6336±0.0001 h[7]					
Katyusha		9.4999 h (0.39583 d)[1]					
Shaposhnikov		14 h (dated)[9]20.987±0.005 h[10][a]20.9959±0.0005 h[11]21.2 h[12]21.34 h[13]					
Massevitch		5.394±0.003 h[6]					
Naef		11.00818±0.00001 h[6]11.009±0.0012 h[a]11.0090±0.0002 h[7]11.03±0.02 h[8]					
Rudneva		44±3 h (poor)[9]					
Alekhin		148.2252±0.6228 h[9]148.6±0.2 h[10]					
Mikhailov		8.88 h (0.370 d)[4]					
Schubart		7.91±0.02 h[9]11.915±0.002 h[10]					
Anubis		4.626±0.001 h[4][6]4.628±0.0012 h[6]					
Quetzalcoatl		4.9 h[6]					
Boreas		3.4741±0.0003 h[6][a]3.4746 h[7]3.4746±0.0010 h[a]3.4748±0.0010 h[a]3.49±0.01 h[8]					
Cuyo		2.6890 h[5]					
Clemence		67.4±0.1 h (revised)[7]68.5±0.1 h (original)[8]					
Zulu		18.64±0.01 h[8]18.65 h[9]					
Horus		6.183±0.006[5][6]					
Franklin-Adams		2.978±0.002 h[5][8][a]					
Suvanto		8.163±0.003 h[7]8.164±0.002 h[8]					
Summa		6.8549±0.0006 h[6]6.855±0.001 h[7]9.66 h (dated)[8]					
Kollaa		2.980±0.005 h[a]2.9887±0.0004 h[7]					
Lucifer		13.0536±0.0005 h[10]13.054±0.004 h[11]13.056±0.005 h[12]13.092±0.0808 h[13]					
Tinchen		3.67±0.07 h[6]3.6703±0.0006 h[7]3.671±0.005 h[8]3.672±0.003 h[a]					
Lugano		19.594±0.007 h[11]19.651±0.015 h[12]					
Lausanna		2.748±0.001 h[a]2.748±0.001 h[6]					
Loretta		25 h[8]					
Whipple		5.78±0.03 h[9]6.953±0.003 h[10]					
Wild		9.05 h[6]45.6488±0.1783 h[7]					
Anteros		2.735±0.003 h[9]2.867±0.001 h[10]2.8695 h[11]2.9±0.1 h[12]3 h[13]6.5209±0.0022 h[14]					
Walraven		10.21±0.01 h[6]10.2101±0.0005 h[7]10.22±0.02 h[8]10.223 h[9]					
Iso-Heikkila		5.0158 h[7]					
Lick		4.424±0.006 h[6]5.2974±0.0004 h[7]5.3008±0.0024 h[a]5.3016±0.0020 h[b]5.317±0.001 h[8]					
Hesburgh		47.7±0.1 h[9][a]					
Kukarkin		136.40±0.03 h[6]					
McMath		5.547±0.0315 h[6]5.57±0.00 h[7]5.574±0.002 h[8]5.5976±0.0315 h[6]					
Artek		9.4±0.2 h[1][6]					
Angara		3.67 h[8]					
Chandra		7.0571±0.0029 h[6]7.070±0.004 h[7]					
Guisan		8.46 h[9]					
Dufour		15.7583±0.0309 h[6]15.79±0.01 h[7]					
van de Kamp		36 h[6]					
Menzel		2.834±0.001 h[7]2.8343±0.0003 h[a]2.8344±0.0002 h[b]2.8346±0.0003 h[8]2.83481±0.00001 h[9]2.83497±0.00005 h[9]2.835±0.001 h[10]2.8350±0.0005 h[11]2.8364±0.0005 h[12]2.84±0.03 h[13]					
Shura		7.461±0.004 h[7]					
Sakharov		7.5202±0.0003 h[7]7.5209±0.0002 h[1][a]7.521±0.005 h[a]7.589±0.001 h[8]					
Tezcatlipoca		7.24612±0.00005 h[10]7.2505±0.0008 h[11]7.251±0.002 h[12]7.25225 h[13]7.25226±0.00005 h[14]					
Midas		5.22 h[7][8]					
Cline		5.78±0.01 h[8]					
Bok		10.70±0.01 h[4]					
Hopmann		17.476±0.003 h[5]17.478±0.004 h[6]17.4787±0.0001 h[7]17.480±0.002 h[8]					
