Freda	Epoch 4 September 2017 (JD 2458000.5)	3.1293 au	0.2711	25.215°	55.635°	251.42°	175.72°
Siberia	Epoch 4 September 2017 (JD 2458000.5)	2.5446 au	0.1335	14.028°	149.14°	310.29°	221.13°
Tulipa	Epoch 4 September 2017 (JD 2458000.5)	3.0250 au	0.0221	10.030°	178.54°	342.69°	181.76°
Reunerta	Epoch 4 September 2017 (JD 2458000.5)	2.6011 au	0.1939	9.4713°	81.346°	248.00°	65.066°
Vicia	Epoch 4 September 2017 (JD 2458000.5)	2.6441 au	0.2929	1.5332°	133.86°	176.51°	274.05°
Hakone	Epoch 4 September 2017 (JD 2458000.5)	2.6884 au	0.1189	13.377°	329.00°	80.805°	13.741°
Figneria	Epoch 4 September 2017 (JD 2458000.5)	3.1799 au	0.2775	11.839°	22.247°	347.76°	260.48°
Arnica	Epoch 4 September 2017 (JD 2458000.5)	2.8988 au	0.0689	1.0342°	304.12°	24.241°	47.143°
Clematis	Epoch 4 September 2017 (JD 2458000.5)	3.2302 au	0.0784	21.424°	201.98°	107.54°	151.11°
Pepita	Epoch 4 September 2017 (JD 2458000.5)	3.0715 au	0.1108	15.828°	216.59°	116.55°	267.80°
Sequoia	Epoch 4 September 2017 (JD 2458000.5)	1.9337 au	0.0948	17.899°	267.65°	77.910°	66.943°
Syringa	Epoch 23 March 2018 (JD 2458200.5)	2.6299 au	0.3438	6.4413°	128.66°	277.48°	351.89°
Fragaria	Epoch 23 March 2018 (JD 2458200.5)	3.0101 au	0.1059	10.968°	116.90°	225.01°	110.60°
Cydonia	Epoch 23 March 2018 (JD 2458200.5)	2.5959 au	0.1266	13.065°	328.26°	230.23°	71.500°
Lictoria	Epoch 23 March 2018 (JD 2458200.5)	3.1847 au	0.1244	7.0735°	110.84°	351.35°	312.44°
Demeter	Epoch 23 March 2018 (JD 2458200.5)	2.4275 au	0.2568	24.916°	234.25°	78.109°	139.57°
Tata	Epoch 23 March 2018 (JD 2458200.5)	3.2264 au	0.0985	4.1199°	268.08°	359.39°	96.944°
Jaroslawa	Epoch 23 March 2018 (JD 2458200.5)	2.2186 au	0.2410	5.8558°	241.75°	78.600°	45.750°
Reinmuthia	Epoch 4 September 2017 (JD 2458000.5)	2.9929 au	0.1008	3.8917°	132.44°	236.17°	329.12°
Polonia	Epoch 23 March 2018 (JD 2458200.5)	3.0193 au	0.1070	8.9911°	302.86°	87.361°	326.70°
Katja	Epoch 4 September 2017 (JD 2458000.5)	3.1112 au	0.1422	13.280°	324.54°	119.15°	341.95°
Lorraine	Epoch 4 September 2017 (JD 2458000.5)	3.0956 au	0.0719	10.744°	195.52°	203.80°	138.45°
Sabauda	Epoch 4 September 2017 (JD 2458000.5)	3.1041 au	0.1705	15.271°	71.679°	57.292°	58.449°
Catriona	Epoch 4 September 2017 (JD 2458000.5)	2.9234 au	0.2296	16.523°	356.52°	82.666°	348.27°
Reginita	Epoch 4 September 2017 (JD 2458000.5)	2.2475 au	0.1984	4.3446°	147.14°	151.05°	245.71°
Hanskya	Epoch 4 September 2017 (JD 2458000.5)	3.2127 au	0.0446	13.952°	318.76°	335.05°	306.45°
Euboea	Epoch 4 September 2017 (JD 2458000.5)	2.6104 au	0.1558	7.8583°	57.381°	230.16°	190.40°
Cannonia	Epoch 4 September 2017 (JD 2458000.5)	2.2161 au	0.1559	4.0492°	158.67°	219.80°	333.96°
Natascha	Epoch 4 September 2017 (JD 2458000.5)	2.5464 au	0.1585	6.1646°	357.91°	50.379°	285.31°
Neith	Epoch 4 September 2017 (JD 2458000.5)	2.6055 au	0.2575	4.7381°	63.385°	328.96°	30.680°
Shapleya	Epoch 16 February 2017 (JD 2457800.5)	2.2250 au	0.1569	6.4212°	79.889°	317.60°	207.68°
Stroobantia	Epoch 16 February 2017 (JD 2457800.5)	2.9271 au	0.0303	7.7935°	22.248°	264.49°	309.88°
China	Epoch 4 September 2017 (JD 2458000.5)	3.1267 au	0.2180	3.0407°	97.172°	10.745°	215.01°
Otero	Epoch 4 September 2017 (JD 2458000.5)	2.2723 au	0.1465	6.5045°	1.0892°	136.08°	291.09°
Mimi	Epoch 4 September 2017 (JD 2458000.5)	2.5962 au	0.2642	14.745°	128.63°	281.95°	122.26°
Astrid	Epoch 4 September 2017 (JD 2458000.5)	2.7874 au	0.0465	1.0145°	59.420°	234.37°	248.28°
Neujmina	Epoch 4 September 2017 (JD 2458000.5)	3.0224 au	0.0824	8.6174°	269.22°	139.74°	204.95°
Skuld	Epoch 4 September 2017 (JD 2458000.5)	2.2282 au	0.1983	2.1677°	216.13°	113.81°	173.35°
Porzia	Epoch 4 September 2017 (JD 2458000.5)	2.2280 au	0.2867	3.2292°	100.71°	248.01°	165.22°
Hollandia	Epoch 16 February 2017 (JD 2457800.5)	2.6868 au	0.2743	7.2217°	29.624°	270.51°	335.62°
Lugduna	Epoch 4 September 2017 (JD 2458000.5)	2.1858 au	0.1879	5.3765°	58.230°	306.74°	67.197°
Kepler	Epoch 16 February 2017 (JD 2457800.5)	2.6779 au	0.4690	15.312°	5.7988°	332.89°	320.25°
Colchis	Epoch 4 September 2017 (JD 2458000.5)	2.6651 au	0.1160	4.5409°	350.73°	3.6675°	87.849°
Mercedes	Epoch 4 September 2017 (JD 2458000.5)	2.5659 au	0.2552	8.9825°	209.53°	148.49°	171.68°
Raissa	Epoch 4 September 2017 (JD 2458000.5)	2.4233 au	0.0977	4.3162°	78.455°	277.00°	132.76°
Attica	Epoch 16 February 2017 (JD 2457800.5)	3.1453 au	0.0747	13.971°	283.50°	107.03°	249.74°
Atami	Epoch 4 September 2017 (JD 2458000.5)	1.9478 au	0.2553	13.087°	213.35°	206.62°	110.80°
Crimea	Epoch 4 September 2017 (JD 2458000.5)	2.7712 au	0.1131	14.136°	72.139°	310.16°	64.258°
Bohmia	Epoch 4 September 2017 (JD 2458000.5)	2.2701 au	0.1654	4.2753°	105.52°	276.18°	284.92°
Aetolia	Epoch 4 September 2017 (JD 2458000.5)	3.1844 au	0.0810	2.1096°	139.34°	96.492°	90.209°
Odysseus	Epoch 23 March 2018 (JD 2458200.5)	5.2494 au	0.0893	3.1374°	221.28°	236.63°	183.79°
Oda	Epoch 4 September 2017 (JD 2458000.5)	3.7489 au	0.0942	9.7423°	156.73°	220.87°	131.28°
Robelmonte	Epoch 4 September 2017 (JD 2458000.5)	2.4238 au	0.1186	6.2071°	346.82°	267.51°	68.012°
Biarmia	Epoch 4 September 2017 (JD 2458000.5)	3.0445 au	0.2551	17.067°	213.89°	63.801°	184.40°
Stavropolis	Epoch 4 September 2017 (JD 2458000.5)	2.2708 au	0.2320	3.8806°	265.22°	15.742°	271.25°
Rarahu	Epoch 4 September 2017 (JD 2458000.5)	3.0193 au	0.1088	10.827°	145.43°	174.80°	278.28°
Volga	Epoch 4 September 2017 (JD 2458000.5)	2.8981 au	0.0950	11.750°	261.44°	116.40°	258.64°
Achaia	Epoch 16 February 2017 (JD 2457800.5)	2.1908 au	0.2047	2.3929°	206.54°	139.58°	348.01°
Ithaka	Epoch 4 September 2017 (JD 2458000.5)	2.4068 au	0.2763	6.5616°	225.42°	122.36°	212.71°
Pawona	Epoch 4 September 2017 (JD 2458000.5)	2.4272 au	0.0419	5.0797°	331.91°	218.56°	356.07°
Wallenbergia	Epoch 4 September 2017 (JD 2458000.5)	2.1958 au	0.1608	3.3345°	280.54°	28.766°	237.52°
Astronomia	Epoch 4 September 2017 (JD 2458000.5)	3.3910 au	0.0707	4.5323°	82.512°	203.85°	22.461°
Aenna	Epoch 4 September 2017 (JD 2458000.5)	2.4641 au	0.1646	6.5935°	39.122°	195.38°	351.13°
Kira	Epoch 4 September 2017 (JD 2458000.5)	2.2372 au	0.0466	1.3976°	91.131°	353.76°	326.67°
Arabia	Epoch 4 September 2017 (JD 2458000.5)	3.1816 au	0.1444	9.5447°	336.19°	313.37°	195.98°
Luda	Epoch 16 February 2017 (JD 2457800.5)	2.5637 au	0.1129	14.834°	344.74°	56.226°	56.051°
Granada	Epoch 4 September 2017 (JD 2458000.5)	2.3797 au	0.0583	13.031°	347.89°	313.33°	35.176°
Illyria	Epoch 4 September 2017 (JD 2458000.5)	2.5610 au	0.1179	14.963°	3.7920°	4.6994°	166.36°
Thessalia	Epoch 4 September 2017 (JD 2458000.5)	3.1732 au	0.0869	9.3913°	72.567°	309.20°	213.02°
Larissa	Epoch 4 September 2017 (JD 2458000.5)	3.9393 au	0.1095	1.8856°	39.808°	209.55°	315.27°
Saga	Epoch 4 September 2017 (JD 2458000.5)	3.2220 au	0.0451	9.0146°	127.72°	197.44°	237.48°
Kobolda	Epoch 4 September 2017 (JD 2458000.5)	2.3059 au	0.1958	25.190°	156.96°	341.25°	15.684°
Imprinetta	Epoch 4 September 2017 (JD 2458000.5)	3.1240 au	0.2129	12.812°	203.79°	96.959°	221.92°
Sakuntala	Epoch 4 September 2017 (JD 2458000.5)	2.5347 au	0.2092	18.924°	106.69°	189.92°	177.36°
Dubiago	Epoch 4 September 2017 (JD 2458000.5)	3.4145 au	0.0695	5.7477°	223.39°	71.344°	314.09°
Brandia	Epoch 4 September 2017 (JD 2458000.5)	2.5510 au	0.2187	12.735°	218.65°	122.91°	120.52°
Alwine	Epoch 4 September 2017 (JD 2458000.5)	2.3187 au	0.1547	4.0522°	255.08°	177.29°	155.85°
Siva	Epoch 16 February 2017 (JD 2457800.5)	2.3268 au	0.2998	22.184°	0.9218°	59.391°	94.741°
Rusthawelia	Epoch 23 March 2018 (JD 2458200.5)	3.1875 au	0.1912	3.0731°	121.78°	290.57°	175.66°
Aneas	Epoch 23 March 2018 (JD 2458200.5)	5.2182 au	0.1039	16.664°	247.33°	50.803°	238.45°
Anchises	Epoch 23 March 2018 (JD 2458200.5)	5.2955 au	0.1374	6.9202°	283.91°	40.496°	184.44°
Marmara	Epoch 4 September 2017 (JD 2458000.5)	3.0281 au	0.1098	10.074°	1.0132°	351.99°	227.47°
Margo	Epoch 4 September 2017 (JD 2458000.5)	3.2162 au	0.0679	16.307°	237.19°	102.79°	61.257°
Lucidor	Epoch 4 September 2017 (JD 2458000.5)	2.6911 au	0.1433	6.6465°	272.24°	156.29°	224.91°
Gonnessia	Epoch 4 September 2017 (JD 2458000.5)	3.3480 au	0.0310	15.071°	252.16°	241.85°	344.46°
Irmela	Epoch 16 February 2017 (JD 2457800.5)	2.6808 au	0.1825	6.9511°	170.11°	357.21°	209.87°
Mally	Epoch 4 September 2017 (JD 2458000.5)	2.6190 au	0.1715	8.7067°	6.8116°	234.15°	104.44°
Rita	Epoch 16 February 2017 (JD 2457800.5)	3.9851 au	0.1575	7.1985°	88.336°	209.12°	209.15°
Lilith	Epoch 31 May 2020 (JD 2459000.5)	2.6654 au	0.1950	5.6012°	260.70°	156.05°	219.56°
Ilona	Epoch 4 September 2017 (JD 2458000.5)	2.2596 au	0.1180	9.3881°	336.38°	63.035°	328.01°
Jutta	Epoch 4 September 2017 (JD 2458000.5)	2.3833 au	0.1301	2.8011°	15.139°	205.59°	243.60°
Gaea	Epoch 4 September 2017 (JD 2458000.5)	2.6680 au	0.0703	11.315°	355.75°	311.34°	0.0836°
Nikko	Epoch 4 September 2017 (JD 2458000.5)	2.2375 au	0.1059	5.7013°	71.904°	1.9614°	280.93°
Turnera	Epoch 4 September 2017 (JD 2458000.5)	3.0252 au	0.1012	10.752°	42.988°	295.00°	252.20°
Afra	Epoch 31 May 2020 (JD 2459000.5)	2.6404 au	0.2227	10.697°	327.16°	74.956°	52.040°
Gothlandia	Epoch 4 September 2017 (JD 2458000.5)	2.1902 au	0.1805	4.8169°	5.4502°	7.1662°	294.72°
Terentia	Epoch 4 September 2017 (JD 2458000.5)	2.9298 au	0.1155	9.8671°	275.24°	95.571°	103.65°
Pelagia	Epoch 4 September 2017 (JD 2458000.5)	2.4313 au	0.1323	3.1697°	26.477°	41.199°	284.95°
Alfaterna	Epoch 4 September 2017 (JD 2458000.5)	2.8927 au	0.0470	18.491°	134.73°	53.411°	178.01°
Prisma	Epoch 4 September 2017 (JD 2458000.5)	2.3661 au	0.2578	23.902°	1.3517°	131.44°	297.62°
Africa	Epoch 4 September 2017 (JD 2458000.5)	2.6463 au	0.1234	14.141°	49.538°	183.92°	9.0113°
Aletta	Epoch 16 February 2017 (JD 2457800.5)	2.9132 au	0.0920	10.870°	291.32°	243.18°	138.73°
Orangia	Epoch 4 September 2017 (JD 2458000.5)	2.2579 au	0.2007	7.1906°	281.26°	328.27°	150.46°
Sheba	Epoch 16 February 2017 (JD 2457800.5)	2.6554 au	0.1788	17.652°	100.84°	262.18°	198.47°
Rhodesia	Epoch 23 March 2018 (JD 2458200.5)	2.8863 au	0.2303	12.985°	255.74°	277.16°	323.09°
Atlantis	Epoch 4 September 2017 (JD 2458000.5)	2.2503 au	0.3360	2.7234°	259.58°	84.528°	168.18°
Geldonia	Epoch 4 September 2017 (JD 2458000.5)	3.0177 au	0.0278	8.7917°	235.63°	291.33°	324.45°
Imperatrix	Epoch 4 September 2017 (JD 2458000.5)	3.0654 au	0.1050	4.5935°	204.77°	51.583°	114.85°
Marina	Epoch 4 September 2017 (JD 2458000.5)	3.9980 au	0.1661	3.3338°	49.880°	307.45°	346.16°
Nanna	Epoch 16 February 2017 (JD 2457800.5)	2.8925 au	0.2465	5.9706°	224.58°	176.38°	137.21°
Renzia	Epoch 4 September 2017 (JD 2458000.5)	2.2632 au	0.2937	1.8796°	7.5758°	313.75°	110.18°
Ebella	Epoch 4 September 2017 (JD 2458000.5)	2.5349 au	0.2737	8.8616°	23.083°	349.24°	103.87°
Numerowia	Epoch 4 September 2017 (JD 2458000.5)	2.8651 au	0.0533	13.003°	324.44°	277.42°	38.115°
Ostenia	Epoch 16 February 2017 (JD 2457800.5)	3.0230 au	0.0851	10.363°	20.129°	43.856°	88.892°
Troilus	Epoch 23 March 2018 (JD 2458200.5)	5.2509 au	0.0913	33.542°	48.546°	296.06°	189.17°
Pumma	Epoch 4 September 2017 (JD 2458000.5)	3.1713 au	0.1300	6.9333°	89.806°	176.87°	302.93°
Francette	Epoch 4 September 2017 (JD 2458000.5)	3.9541 au	0.1914	7.5898°	149.58°	348.23°	282.89°
Algeria	Epoch 16 February 2017 (JD 2457800.5)	3.1425 au	0.1267	13.064°	271.54°	108.60°	168.11°
Richilde	Epoch 4 September 2017 (JD 2458000.5)	2.7100 au	0.1188	9.8345°	285.92°	32.580°	207.11°
Boyer	Epoch 4 September 2017 (JD 2458000.5)	2.5783 au	0.1331	15.915°	123.74°	266.02°	324.91°
Askania	Epoch 4 September 2017 (JD 2458000.5)	2.2327 au	0.1791	7.5997°	121.60°	144.64°	134.38°
Maximiliana	Epoch 4 September 2017 (JD 2458000.5)	2.3529 au	0.1542	5.1534°	148.43°	91.464°	196.36°
Aster	Epoch 4 September 2017 (JD 2458000.5)	2.2634 au	0.1094	3.1572°	63.820°	69.372°	56.714°
Britta	Epoch 23 March 2018 (JD 2458200.5)	2.2136 au	0.1241	4.4135°	42.543°	23.720°	131.11°
Crocus	Epoch 4 September 2017 (JD 2458000.5)	3.0025 au	0.0739	11.365°	113.34°	333.41°	204.16°
Amor	Epoch 23 March 2018 (JD 2458200.5)	1.9191 au	0.4355	11.879°	171.34°	26.656°	102.03°
Tina	Epoch 16 February 2017 (JD 2457800.5)	2.7947 au	0.2492	19.587°	245.80°	59.912°	31.083°
Neckar	Epoch 23 March 2018 (JD 2458200.5)	2.8686 au	0.0596	2.5448°	40.812°	15.444°	235.10°
Ariane	Epoch 4 September 2017 (JD 2458000.5)	2.2329 au	0.0749	3.0739°	12.381°	100.66°	150.36°
Golia	Epoch 4 September 2017 (JD 2458000.5)	2.5832 au	0.1124	9.8470°	17.486°	139.78°	57.385°
Geranium	Epoch 4 September 2017 (JD 2458000.5)	3.2188 au	0.1917	16.492°	0.7016°	302.84°	23.697°
Tilia	Epoch 4 September 2017 (JD 2458000.5)	3.2243 au	0.1652	1.0392°	197.37°	166.53°	283.97°
Riceia	Epoch 4 September 2017 (JD 2458000.5)	2.5719 au	0.1795	10.515°	200.55°	185.25°	288.81°
Auricula	Epoch 27 April 2019 (JD 2458600.5)	2.6688 au	0.0862	11.483°	342.04°	245.60°	171.27°
Cortusa	Epoch 27 April 2019 (JD 2458600.5)	3.1822 au	0.1347	10.362°	261.21°	340.44°	279.34°
Kobresia	Epoch 4 September 2017 (JD 2458000.5)	2.5560 au	0.0554	5.6024°	291.43°	335.02°	117.22°
Elyna	Epoch 4 September 2017 (JD 2458000.5)	3.0157 au	0.0873	8.5120°	304.68°	87.424°	148.48°
Schorria	Epoch 31 May 2020 (JD 2459000.5)	1.9102 au	0.1547	24.998°	12.947°	43.732°	183.19°
Thais	Epoch 16 February 2017 (JD 2457800.5)	2.4323 au	0.2413	13.169°	48.618°	305.94°	216.42°
Genevieve	Epoch 4 September 2017 (JD 2458000.5)	2.6125 au	0.0772	9.7349°	57.868°	305.88°	169.28°
Predappia	Epoch 4 September 2017 (JD 2458000.5)	2.6667 au	0.1411	12.155°	51.944°	91.913°	225.94°
Queteleta	Epoch 4 September 2017 (JD 2458000.5)	2.6603 au	0.2338	1.6619°	73.160°	35.475°	271.62°
Centenaria	Epoch 27 April 2019 (JD 2458600.5)	2.8670 au	0.1750	10.169°	323.71°	24.117°	123.27°
Dysona	Epoch 4 September 2017 (JD 2458000.5)	3.1899 au	0.1024	23.518°	322.27°	320.07°	290.13°
Zambesia	Epoch 4 September 2017 (JD 2458000.5)	2.7385 au	0.1893	10.163°	350.01°	52.968°	139.42°
Pamela	Epoch 4 September 2017 (JD 2458000.5)	3.0960 au	0.0468	13.286°	245.68°	56.586°	165.56°
Deira	Epoch 4 September 2017 (JD 2458000.5)	2.3430 au	0.0982	8.6950°	277.12°	261.45°	335.23°
Calvinia	Epoch 27 April 2019 (JD 2458600.5)	2.8919 au	0.0824	2.8936°	151.72°	208.24°	137.36°
Chaka	Epoch 27 April 2019 (JD 2458600.5)	2.6198 au	0.3103	16.004°	290.52°	54.847°	128.91°
Memoria	Epoch 4 September 2017 (JD 2458000.5)	3.1321 au	0.1747	1.7780°	161.73°	139.43°	130.45°
Jugurtha	Epoch 27 April 2019 (JD 2458600.5)	2.7220 au	0.0166	9.1387°	79.381°	345.85°	32.971°
Rutherfordia	Epoch 4 September 2017 (JD 2458000.5)	2.2240 au	0.0767	4.8756°	259.00°	223.37°	150.14°
Galanthus	Epoch 4 September 2017 (JD 2458000.5)	2.5513 au	0.2725	15.169°	292.02°	217.17°	249.60°
Hedera	Epoch 4 September 2017 (JD 2458000.5)	2.7168 au	0.1577	6.0489°	140.65°	217.52°	55.862°
Celestia	Epoch 27 April 2019 (JD 2458600.5)	2.6943 au	0.2076	33.839°	140.91°	63.589°	137.14°
Frisia	Epoch 4 September 2017 (JD 2458000.5)	3.1624 au	0.2110	1.3468°	40.015°	355.23°	78.227°
Schilowa	Epoch 27 April 2019 (JD 2458600.5)	3.1437 au	0.1735	8.5473°	237.62°	133.51°	122.84°
Normannia	Epoch 4 September 2017 (JD 2458000.5)	3.8949 au	0.0782	4.1732°	236.94°	101.06°	5.5363°
Mora	Epoch 4 September 2017 (JD 2458000.5)	2.4888 au	0.0833	3.9231°	213.94°	18.983°	335.03°
Sicilia	Epoch 4 September 2017 (JD 2458000.5)	3.1851 au	0.0429	7.7022°	299.61°	77.861°	304.82°
Ogyalla	Epoch 4 September 2017 (JD 2458000.5)	3.1032 au	0.1279	2.3810°	75.001°	149.89°	94.460°
Legia	Epoch 4 September 2017 (JD 2458000.5)	3.1375 au	0.1790	2.4274°	67.282°	104.64°	57.530°
Sniadeckia	Epoch 4 September 2017 (JD 2458000.5)	3.0019 au	0.0049	13.131°	124.29°	146.87°	346.50°
Varsavia	Epoch 4 September 2017 (JD 2458000.5)	2.6645 au	0.1887	29.273°	158.48°	287.46°	213.73°
Letaba	Epoch 4 September 2017 (JD 2458000.5)	2.8667 au	0.1549	24.953°	235.05°	31.529°	112.30°
Tone	Epoch 4 September 2017 (JD 2458000.5)	3.3600 au	0.0510	17.182°	320.63°	298.20°	102.82°
Geertruida	Epoch 4 September 2017 (JD 2458000.5)	2.4688 au	0.1794	4.7825°	24.390°	268.19°	136.63°
Libya	Epoch 4 September 2017 (JD 2458000.5)	3.9737 au	0.1019	4.4272°	351.00°	119.43°	157.54°
Rollandia	Epoch 27 April 2019 (JD 2458600.5)	3.9023 au	0.0996	2.7586°	134.71°	19.460°	352.88°
Datura	Epoch 23 March 2018 (JD 2458200.5)	2.2342 au	0.2086	5.9859°	97.802°	258.98°	122.36°
Isergina	Epoch 4 September 2017 (JD 2458000.5)	3.1468 au	0.1195	6.6687°	127.22°	269.37°	160.82°
Gefion	Epoch 4 September 2017 (JD 2458000.5)	2.7840 au	0.1521	8.4185°	321.56°	3.6671°	215.36°
Delportia	Epoch 4 September 2017 (JD 2458000.5)	2.2292 au	0.1131	4.3970°	327.09°	244.65°	33.180°
Cimbria	Epoch 4 September 2017 (JD 2458000.5)	2.6807 au	0.1681	12.877°	188.56°	196.98°	143.95°
Ucclia	Epoch 16 February 2017 (JD 2457800.5)	3.1776 au	0.0943	23.274°	114.46°	333.68°	351.04°
Dolores	Epoch 4 September 2017 (JD 2458000.5)	2.7008 au	0.2373	6.9674°	247.04°	46.992°	315.34°
Baillauda	Epoch 4 September 2017 (JD 2458000.5)	3.4136 au	0.0500	6.4598°	293.06°	98.986°	61.729°
Jeanne	Epoch 4 September 2017 (JD 2458000.5)	2.5555 au	0.2087	7.4473°	210.11°	72.775°	232.49°
Utopia	Epoch 4 September 2017 (JD 2458000.5)	3.1171 au	0.1244	18.040°	324.31°	79.265°	23.825°
Komsomolia	Epoch 4 September 2017 (JD 2458000.5)	3.1833 au	0.2211	8.9078°	157.74°	235.05°	344.98°
Latvia	Epoch 16 February 2017 (JD 2457800.5)	2.6459 au	0.1704	10.874°	302.96°	114.40°	78.834°
Banachiewicza	Epoch 4 September 2017 (JD 2458000.5)	3.0240 au	0.0888	9.7486°	200.46°	107.58°	29.653°
Lorcia	Epoch 4 September 2017 (JD 2458000.5)	3.0119 au	0.0632	9.8207°	202.53°	267.81°	274.29°
Kutaissi	Epoch 16 February 2017 (JD 2457800.5)	2.8597 au	0.0634	1.6165°	193.19°	117.39°	113.61°
Phryne	Epoch 4 September 2017 (JD 2458000.5)	3.0134 au	0.0943	9.1061°	215.38°	118.83°	29.198°
Sonja	Epoch 4 September 2017 (JD 2458000.5)	2.2272 au	0.2754	5.3639°	236.38°	99.831°	104.45°
Antwerpia	Epoch 4 September 2017 (JD 2458000.5)	2.6864 au	0.2342	8.7271°	81.133°	313.22°	16.166°
Deflotte	Epoch 4 September 2017 (JD 2458000.5)	3.3916 au	0.1217	2.8858°	185.08°	275.34°	131.90°
Andree	Epoch 16 February 2017 (JD 2457800.5)	2.4175 au	0.1422	4.1067°	227.00°	236.76°	21.785°
Quadea	Epoch 4 September 2017 (JD 2458000.5)	3.0203 au	0.0722	9.0027°	295.94°	123.49°	30.780°
Nocturna	Epoch 4 September 2017 (JD 2458000.5)	3.1254 au	0.1496	5.4892°	299.99°	58.719°	151.34°
Mertona	Epoch 4 September 2017 (JD 2458000.5)	2.8016 au	0.1895	7.8754°	165.61°	260.44°	328.61°
Marcelle	Epoch 4 September 2017 (JD 2458000.5)	2.7811 au	0.0063	9.5482°	82.943°	326.67°	93.078°
Yvonne	Epoch 4 September 2017 (JD 2458000.5)	2.7680 au	0.2693	34.030°	161.56°	302.27°	96.456°
Werra	Epoch 4 September 2017 (JD 2458000.5)	3.1128 au	0.1751	2.5958°	90.142°	354.64°	251.95°
Luthera	Epoch 4 September 2017 (JD 2458000.5)	3.2295 au	0.1048	19.491°	72.049°	100.43°	198.00°
Arosa	Epoch 4 September 2017 (JD 2458000.5)	3.1978 au	0.1173	18.991°	86.580°	148.26°	207.15°
Pongola	Epoch 4 September 2017 (JD 2458000.5)	3.0123 au	0.0735	2.3174°	62.956°	146.96°	89.261°
Scythia	Epoch 4 September 2017 (JD 2458000.5)	3.1492 au	0.0940	14.935°	274.24°	139.44°	142.14°
Cimmeria	Epoch 16 February 2017 (JD 2457800.5)	2.2503 au	0.0972	3.9506°	233.87°	207.34°	157.34°
Halleria	Epoch 4 September 2017 (JD 2458000.5)	2.9088 au	0.0120	5.5766°	354.14°	164.00°	173.29°
Hyperborea	Epoch 4 September 2017 (JD 2458000.5)	3.2069 au	0.1503	10.279°	206.08°	244.90°	292.38°
Villigera	Epoch 4 September 2017 (JD 2458000.5)	2.3931 au	0.3555	21.071°	357.32°	88.759°	76.690°
Vassar	Epoch 4 September 2017 (JD 2458000.5)	3.0937 au	0.2156	21.901°	129.45°	261.33°	104.98°
Berna	Epoch 27 April 2019 (JD 2458600.5)	2.6593 au	0.2061	12.545°	298.14°	99.773°	241.65°
Kasan	Epoch 4 September 2017 (JD 2458000.5)	2.4133 au	0.3164	23.930°	238.25°	148.37°	145.60°
Nerina	Epoch 23 March 2018 (JD 2458200.5)	2.3073 au	0.2039	24.663°	358.33°	196.24°	346.11°
Disa	Epoch 4 September 2017 (JD 2458000.5)	2.9855 au	0.2067	2.8007°	256.10°	316.25°	41.069°
Coppernicus	Epoch 4 September 2017 (JD 2458000.5)	2.4222 au	0.2343	23.359°	253.19°	29.379°	10.211°
Tugela	Epoch 4 September 2017 (JD 2458000.5)	3.2305 au	0.1484	18.787°	45.241°	136.10°	234.50°
Inanda	Epoch 4 September 2017 (JD 2458000.5)	2.5408 au	0.2555	7.4205°	14.393°	336.80°	165.02°
Devota	Epoch 4 September 2017 (JD 2458000.5)	3.5056 au	0.1347	5.7658°	222.69°	174.63°	13.874°
Eliane	Epoch 4 September 2017 (JD 2458000.5)	2.6165 au	0.1735	14.469°	132.07°	164.92°	238.05°
Spiridonia	Epoch 4 September 2017 (JD 2458000.5)	3.1699 au	0.0755	15.957°	158.82°	4.4832°	104.05°
Marconia	Epoch 23 March 2018 (JD 2458200.5)	3.0626 au	0.1319	2.4568°	13.652°	348.94°	2.3975°
Cevenola	Epoch 16 February 2017 (JD 2457800.5)	2.6319 au	0.1347	14.641°	115.10°	336.10°	203.92°
Lundmarka	Epoch 4 September 2017 (JD 2458000.5)	2.9144 au	0.0950	11.453°	133.23°	129.65°	286.14°
Demoulina	Epoch 4 September 2017 (JD 2458000.5)	2.2404 au	0.1540	2.5472°	172.62°	198.89°	255.64°
Zeelandia	Epoch 4 September 2017 (JD 2458000.5)	2.8501 au	0.0648	3.1972°	97.420°	220.01°	117.20°
Gerarda	Epoch 4 September 2017 (JD 2458000.5)	2.9113 au	0.0984	17.979°	160.29°	201.86°	257.78°
Duponta	Epoch 4 September 2017 (JD 2458000.5)	2.2644 au	0.1120	4.8170°	325.63°	110.63°	102.88°
Desagneauxa	Epoch 4 September 2017 (JD 2458000.5)	3.0202 au	0.0574	8.6903°	291.00°	162.21°	260.48°
Yvette	Epoch 4 September 2017 (JD 2458000.5)	3.1842 au	0.1284	0.4161°	345.69°	224.26°	123.54°
Edmee	Epoch 4 September 2017 (JD 2458000.5)	2.7420 au	0.0799	13.084°	107.54°	141.11°	298.49°
Potomac	Epoch 27 April 2019 (JD 2458600.5)	3.9856 au	0.1818	11.402°	137.43°	333.12°	31.380°
Gotha	Epoch 27 April 2019 (JD 2458600.5)	2.6274 au	0.1779	13.849°	166.12°	250.00°	147.30°
Patria	Epoch 4 September 2017 (JD 2458000.5)	2.5711 au	0.0687	11.869°	229.21°	201.70°	272.77°
Bechuana	Epoch 4 September 2017 (JD 2458000.5)	3.0144 au	0.1569	10.049°	307.12°	305.30°	336.81°
Rosselia	Epoch 4 September 2017 (JD 2458000.5)	2.8570 au	0.0897	2.9392°	139.55°	237.70°	65.352°
